age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit,contact_date
41,blue-collar,married,secondary,0,2067,1,0,unknown,120,4,-1,0,unknown,0,2023-06-20
36,management,married,tertiary,0,332,1,0,cellular,566,7,-1,0,unknown,0,2023-05-22
45,management,married,tertiary,0,80,0,1,cellular,157,1,-1,0,unknown,0,2023-11-19
40,housemaid,married,secondary,0,84,1,1,unknown,230,7,-1,0,unknown,0,2023-06-12
30,admin.,single,secondary,0,2702,1,0,cellular,129,2,-1,0,unknown,0,2023-07-24
75,retired,divorced,primary,0,37127,0,0,cellular,505,1,-1,0,unknown,0,2023-02-11
35,technician,single,tertiary,0,0,1,0,telephone,46,2,-1,0,unknown,0,2023-08-28
58,admin.,married,secondary,0,1813,1,0,telephone,15,1,-1,0,unknown,0,2023-07-17
29,technician,single,secondary,0,1612,1,0,unknown,375,2,-1,0,unknown,0,2023-05-26
54,technician,single,secondary,0,198,1,1,cellular,120,1,171,2,failure,0,2023-11-17
28,blue-collar,single,secondary,0,1106,1,0,cellular,73,2,-1,0,unknown,0,2023-04-17
33,student,single,unknown,0,2321,0,0,cellular,699,2,381,2,failure,0,2023-04-15
56,admin.,married,secondary,0,33,0,1,cellular,111,1,-1,0,unknown,0,2023-11-19
50,management,married,tertiary,0,101,1,0,unknown,348,1,-1,0,unknown,0,2023-05-15
37,technician,single,secondary,0,-59,1,0,cellular,70,1,-1,0,unknown,0,2023-07-22
49,services,married,secondary,0,486,1,1,unknown,43,2,-1,0,unknown,0,2023-05-30
54,retired,married,primary,0,136,1,0,cellular,352,1,332,2,failure,0,2023-04-03
40,management,married,tertiary,0,193,0,0,cellular,105,6,-1,0,unknown,0,2023-08-18
33,technician,married,secondary,0,5083,0,0,cellular,161,1,96,2,other,0,2023-10-27
48,management,married,unknown,0,0,1,0,cellular,612,1,344,1,other,0,2023-05-08
43,management,married,tertiary,0,8,0,0,cellular,95,4,-1,0,unknown,0,2023-08-11
35,blue-collar,single,primary,0,21,1,0,unknown,129,1,-1,0,unknown,0,2023-05-27
55,technician,married,secondary,0,570,0,0,cellular,94,6,-1,0,unknown,0,2023-08-27
33,management,married,tertiary,0,644,1,1,cellular,124,2,271,2,failure,0,2023-02-03
41,technician,single,tertiary,0,1104,0,0,unknown,352,1,-1,0,unknown,0,2023-06-09
57,blue-collar,married,secondary,0,6004,1,0,cellular,157,6,-1,0,unknown,0,2023-08-12
50,self-employed,married,tertiary,0,1503,0,0,cellular,128,12,-1,0,unknown,0,2023-08-27
63,technician,married,secondary,0,896,1,0,cellular,115,3,91,4,other,0,2023-01-28
33,technician,single,secondary,0,177,1,0,unknown,293,1,-1,0,unknown,0,2023-05-23
47,blue-collar,married,secondary,0,665,0,0,cellular,885,3,-1,0,unknown,0,2023-08-18
36,services,married,secondary,0,380,1,0,unknown,26,1,-1,0,unknown,0,2023-05-20
23,student,single,secondary,0,151,1,0,unknown,97,1,-1,0,unknown,0,2023-05-09
33,technician,single,tertiary,0,179,1,0,cellular,432,2,181,4,other,0,2023-11-18
36,management,married,tertiary,0,4,0,1,cellular,261,6,-1,0,unknown,0,2023-07-29
47,blue-collar,married,secondary,0,116,1,0,unknown,376,2,-1,0,unknown,0,2023-05-08
39,management,married,tertiary,0,0,0,0,cellular,93,25,-1,0,unknown,0,2023-08-28
44,blue-collar,divorced,primary,0,-57,1,0,cellular,234,1,356,2,failure,0,2023-05-07
60,retired,married,primary,0,894,1,0,unknown,65,7,-1,0,unknown,0,2023-05-15
42,management,married,tertiary,0,478,0,1,cellular,165,1,-1,0,unknown,0,2023-07-08
32,technician,single,secondary,0,10,0,0,cellular,190,2,-1,0,unknown,0,2023-08-19
33,admin.,married,secondary,0,30,1,0,telephone,125,2,-1,0,unknown,0,2023-05-05
37,management,married,tertiary,0,578,1,0,cellular,401,4,-1,0,unknown,0,2023-08-08
33,management,single,tertiary,0,2360,1,0,cellular,268,1,-1,0,unknown,0,2023-11-20
59,retired,married,primary,0,-47,1,0,cellular,84,4,-1,0,unknown,0,2023-08-27
42,technician,married,tertiary,0,-805,0,0,cellular,103,6,-1,0,unknown,0,2023-08-08
59,management,married,tertiary,1,782,0,1,cellular,127,2,-1,0,unknown,0,2023-08-13
31,technician,single,secondary,0,1282,0,0,cellular,144,1,460,2,failure,0,2023-05-12
50,self-employed,single,secondary,0,766,1,0,cellular,253,2,304,4,failure,0,2023-05-07
29,blue-collar,single,secondary,0,348,1,0,unknown,185,2,-1,0,unknown,0,2023-05-09
36,entrepreneur,single,secondary,0,296,0,0,cellular,67,2,111,2,failure,0,2023-11-18
33,services,married,primary,0,908,1,1,cellular,184,2,-1,0,unknown,0,2023-07-14
38,admin.,divorced,secondary,0,0,0,0,unknown,56,1,-1,0,unknown,0,2023-06-05
33,management,single,tertiary,0,5276,0,0,cellular,572,1,-1,0,unknown,0,2023-11-04
36,entrepreneur,single,tertiary,0,658,1,0,unknown,61,3,-1,0,unknown,0,2023-06-16
36,management,single,tertiary,0,1089,1,0,unknown,126,1,-1,0,unknown,0,2023-05-30
44,admin.,married,secondary,0,1042,1,0,cellular,136,1,-1,0,unknown,0,2023-05-18
29,blue-collar,married,primary,0,544,0,1,cellular,121,4,-1,0,unknown,0,2023-07-21
44,blue-collar,married,primary,0,134,1,0,cellular,378,1,-1,0,unknown,0,2023-05-07
55,management,married,tertiary,0,73,1,0,unknown,142,2,-1,0,unknown,0,2023-05-05
38,blue-collar,single,secondary,0,13156,1,0,cellular,291,4,331,1,failure,0,2023-04-17
39,management,divorced,tertiary,0,30,0,1,cellular,265,4,-1,0,unknown,0,2023-02-03
45,blue-collar,married,primary,0,-66,1,0,unknown,263,2,-1,0,unknown,0,2023-05-06
36,management,single,tertiary,0,1373,1,0,unknown,144,2,-1,0,unknown,0,2023-05-20
36,management,married,tertiary,0,8564,1,0,unknown,125,1,-1,0,unknown,0,2023-05-23
59,retired,divorced,primary,0,81,1,0,unknown,107,1,-1,0,unknown,0,2023-05-05
41,admin.,married,tertiary,0,5426,1,0,unknown,149,2,-1,0,unknown,0,2023-05-14
29,self-employed,single,tertiary,0,16,1,0,unknown,43,1,-1,0,unknown,0,2023-05-06
50,management,single,tertiary,0,297,1,0,unknown,119,1,-1,0,unknown,0,2023-05-05
51,blue-collar,divorced,secondary,0,734,1,1,cellular,17,1,-1,0,unknown,0,2023-05-05
29,management,single,tertiary,0,1514,1,0,telephone,363,1,333,7,other,0,2023-05-05
40,technician,single,secondary,0,153,0,0,cellular,125,2,-1,0,unknown,0,2023-08-07
36,student,married,primary,0,3503,0,0,unknown,31,1,-1,0,unknown,0,2023-06-06
49,technician,married,secondary,0,-849,1,1,unknown,197,1,-1,0,unknown,0,2023-05-27
45,technician,married,secondary,0,1441,1,0,cellular,93,1,113,2,other,0,2023-11-18
40,management,married,tertiary,0,2487,0,0,cellular,126,1,-1,0,unknown,0,2023-04-30
31,management,married,tertiary,0,927,0,0,cellular,100,4,-1,0,unknown,0,2023-08-18
32,entrepreneur,married,tertiary,0,598,0,0,cellular,135,6,-1,0,unknown,0,2023-08-18
44,admin.,married,secondary,0,345,1,0,telephone,208,8,-1,0,unknown,0,2023-07-16
27,blue-collar,married,secondary,0,197,0,0,telephone,222,1,-1,0,unknown,0,2023-07-23
25,admin.,single,tertiary,0,220,0,0,cellular,68,1,-1,0,unknown,0,2023-05-26
56,services,married,secondary,0,9,0,1,cellular,285,2,-1,0,unknown,0,2023-08-20
59,retired,married,secondary,0,5678,1,0,unknown,238,2,-1,0,unknown,0,2023-05-14
31,management,single,tertiary,0,0,0,0,cellular,9,12,-1,0,unknown,0,2023-08-25
49,admin.,divorced,secondary,0,169,1,0,unknown,447,1,-1,0,unknown,0,2023-05-30
50,blue-collar,divorced,primary,0,388,0,0,cellular,701,1,-1,0,unknown,0,2023-02-05
42,unknown,single,unknown,1,61,0,0,unknown,115,1,-1,0,unknown,0,2023-06-20
37,management,married,tertiary,0,7100,0,0,cellular,757,2,-1,0,unknown,0,2023-11-20
36,blue-collar,single,secondary,0,219,1,1,cellular,270,2,347,1,failure,0,2023-05-11
53,blue-collar,married,secondary,0,-76,0,0,cellular,173,1,164,4,other,0,2023-01-29
51,blue-collar,married,unknown,0,1432,0,0,cellular,388,1,-1,0,unknown,0,2023-07-09
42,blue-collar,married,secondary,0,879,1,0,cellular,140,1,-1,0,unknown,0,2023-11-18
47,housemaid,married,primary,0,0,1,0,telephone,193,1,-1,0,unknown,0,2023-07-24
40,self-employed,married,tertiary,0,1498,0,0,cellular,62,1,-1,0,unknown,0,2023-02-04
25,blue-collar,single,secondary,0,543,1,0,cellular,302,1,-1,0,unknown,0,2023-05-15
36,blue-collar,married,secondary,0,1797,1,1,cellular,166,1,181,2,failure,0,2023-11-17
80,retired,married,primary,0,2994,0,0,cellular,320,1,-1,0,unknown,0,2023-08-06
60,self-employed,married,secondary,0,1690,0,0,cellular,64,11,-1,0,unknown,0,2023-08-28
51,management,married,secondary,0,1573,0,0,cellular,72,18,-1,0,unknown,0,2023-08-28
59,housemaid,married,tertiary,0,0,0,1,cellular,376,2,-1,0,unknown,0,2023-07-29
80,retired,married,secondary,0,173,0,0,cellular,87,3,-1,0,unknown,0,2023-08-02
47,admin.,married,unknown,0,989,0,0,unknown,116,1,-1,0,unknown,0,2023-06-19
36,services,married,secondary,0,335,1,0,unknown,339,2,-1,0,unknown,0,2023-05-09
31,blue-collar,single,unknown,1,17,1,0,cellular,72,1,-1,0,unknown,0,2023-05-06
33,technician,married,secondary,0,-74,1,0,cellular,198,4,-1,0,unknown,0,2023-07-25
45,services,married,unknown,0,8319,0,0,cellular,75,2,-1,0,unknown,0,2023-06-15
33,blue-collar,single,secondary,0,15341,0,0,cellular,335,1,334,3,failure,0,2023-04-20
51,technician,married,secondary,0,52,0,0,cellular,114,2,-1,0,unknown,0,2023-08-13
51,unemployed,divorced,secondary,0,-56,1,0,cellular,544,3,-1,0,unknown,0,2023-11-19
48,blue-collar,married,primary,0,1670,0,0,unknown,145,1,-1,0,unknown,0,2023-06-17
34,technician,single,tertiary,0,370,0,0,cellular,116,2,-1,0,unknown,0,2023-08-11
28,management,single,tertiary,0,466,1,0,cellular,170,2,-1,0,unknown,0,2023-07-23
33,technician,single,secondary,0,2583,0,0,cellular,241,1,108,1,failure,0,2023-05-25
36,services,married,secondary,0,1177,1,1,cellular,50,5,-1,0,unknown,0,2023-02-03
40,self-employed,married,secondary,0,311,1,0,unknown,723,2,-1,0,unknown,0,2023-05-20
34,entrepreneur,married,tertiary,0,842,1,0,cellular,141,2,-1,0,unknown,0,2023-05-06
31,technician,single,tertiary,0,2744,1,0,cellular,309,2,-1,0,unknown,0,2023-08-08
49,technician,married,tertiary,0,503,0,0,unknown,297,2,-1,0,unknown,0,2023-07-01
35,management,single,tertiary,0,62,1,0,cellular,214,4,15,3,success,0,2023-05-05
38,management,single,tertiary,0,4841,0,0,cellular,580,3,-1,0,unknown,0,2023-05-22
32,technician,married,secondary,0,253,1,0,cellular,76,1,170,3,failure,0,2023-11-21
33,blue-collar,married,secondary,0,842,0,0,cellular,111,4,-1,0,unknown,0,2023-08-29
39,admin.,married,unknown,0,378,0,0,unknown,17,5,-1,0,unknown,0,2023-06-20
30,services,married,secondary,0,637,1,0,cellular,69,5,-1,0,unknown,0,2023-05-15
53,admin.,divorced,secondary,0,-372,1,0,unknown,104,1,-1,0,unknown,0,2023-05-26
24,technician,single,secondary,0,135,1,1,cellular,250,1,-1,0,unknown,0,2023-05-18
52,entrepreneur,divorced,secondary,0,7,0,0,cellular,150,5,-1,0,unknown,0,2023-07-24
27,management,single,tertiary,0,446,0,0,cellular,205,3,-1,0,unknown,0,2023-06-23
36,admin.,single,secondary,0,1328,0,0,cellular,69,9,-1,0,unknown,0,2023-07-30
29,admin.,married,secondary,0,252,1,0,cellular,1223,3,371,1,failure,0,2023-05-15
47,blue-collar,married,secondary,0,125,0,0,cellular,210,2,-1,0,unknown,0,2023-07-08
43,blue-collar,married,secondary,0,1324,1,0,telephone,179,5,-1,0,unknown,0,2023-05-12
48,management,divorced,tertiary,0,-244,1,0,unknown,253,1,-1,0,unknown,0,2023-05-05
57,entrepreneur,married,unknown,0,657,0,0,unknown,344,1,-1,0,unknown,0,2023-06-12
25,management,single,tertiary,0,2140,0,0,cellular,81,1,-1,0,unknown,0,2023-10-01
43,services,divorced,secondary,0,5571,0,0,unknown,149,1,-1,0,unknown,0,2023-06-09
50,technician,married,secondary,0,103,1,0,unknown,79,6,-1,0,unknown,0,2023-05-12
54,technician,divorced,tertiary,0,2133,0,0,cellular,176,1,-1,0,unknown,0,2023-11-18
38,services,married,secondary,0,8876,0,0,cellular,636,1,-1,0,unknown,0,2023-11-19
41,housemaid,divorced,primary,0,22,1,0,cellular,238,3,126,4,other,0,2023-11-18
35,admin.,married,secondary,0,3854,1,0,cellular,131,1,-1,0,unknown,0,2023-05-05
33,management,married,tertiary,0,32,0,0,cellular,27,7,-1,0,unknown,0,2023-08-29
51,technician,married,secondary,0,337,1,0,cellular,687,4,-1,0,unknown,0,2023-08-20
29,blue-collar,single,secondary,0,228,0,0,cellular,355,1,-1,0,unknown,0,2023-02-05
34,blue-collar,divorced,secondary,0,1125,1,1,cellular,141,2,-1,0,unknown,0,2023-11-19
51,management,married,tertiary,0,1612,1,0,cellular,61,2,131,1,failure,0,2023-11-18
58,housemaid,married,primary,0,1310,1,1,cellular,1226,2,-1,0,unknown,0,2023-07-22
50,services,divorced,secondary,1,-210,0,1,cellular,153,7,-1,0,unknown,0,2023-08-21
38,housemaid,married,secondary,0,0,1,0,cellular,157,1,-1,0,unknown,0,2023-07-23
57,entrepreneur,married,unknown,0,975,1,1,cellular,236,4,-1,0,unknown,0,2023-07-22
49,services,married,tertiary,0,306,1,0,cellular,285,7,-1,0,unknown,0,2023-08-18
42,blue-collar,married,primary,0,170,1,0,unknown,51,41,-1,0,unknown,0,2023-05-19
33,technician,single,tertiary,0,154,0,0,cellular,159,2,-1,0,unknown,0,2023-03-18
34,self-employed,married,tertiary,0,1972,1,0,cellular,61,2,-1,0,unknown,0,2023-07-23
36,admin.,single,tertiary,0,994,0,0,cellular,185,2,105,3,success,0,2023-08-13
60,retired,divorced,tertiary,0,380,0,0,cellular,219,1,-1,0,unknown,0,2023-07-21
37,services,single,secondary,0,54,1,0,cellular,118,1,-1,0,unknown,0,2023-07-10
41,blue-collar,married,primary,0,512,1,0,unknown,233,2,-1,0,unknown,0,2023-05-06
36,management,single,tertiary,0,1027,1,0,cellular,151,1,-1,0,unknown,0,2023-06-04
56,unemployed,divorced,primary,0,1770,0,0,cellular,916,3,-1,0,unknown,0,2023-02-05
34,management,married,tertiary,0,13,1,0,cellular,99,3,-1,0,unknown,0,2023-07-30
33,unemployed,married,secondary,0,438,1,1,unknown,129,1,-1,0,unknown,0,2023-05-21
29,blue-collar,married,secondary,0,162,1,0,cellular,126,3,-1,0,unknown,0,2023-07-15
43,management,married,tertiary,0,-183,0,0,cellular,65,1,-1,0,unknown,0,2023-07-24
29,management,single,unknown,0,698,0,0,cellular,186,1,-1,0,unknown,0,2023-02-08
36,admin.,married,secondary,0,165,1,0,unknown,456,4,-1,0,unknown,0,2023-05-23
33,technician,single,secondary,0,3499,1,0,cellular,143,3,356,1,other,0,2023-05-11
39,management,married,tertiary,0,378,1,1,unknown,127,2,-1,0,unknown,0,2023-05-05
26,technician,single,secondary,0,855,1,0,unknown,87,2,-1,0,unknown,0,2023-05-28
41,technician,single,secondary,0,32,1,0,cellular,162,1,-1,0,unknown,0,2023-05-07
36,unemployed,divorced,primary,0,0,0,0,telephone,304,3,-1,0,unknown,0,2023-07-04
31,management,single,tertiary,0,0,0,0,cellular,191,5,-1,0,unknown,0,2023-08-25
34,blue-collar,married,secondary,0,2994,1,0,cellular,358,1,176,1,failure,0,2023-05-15
28,blue-collar,married,secondary,0,1238,1,0,unknown,246,1,-1,0,unknown,0,2023-05-14
47,services,married,secondary,0,1717,0,0,cellular,216,9,-1,0,unknown,0,2023-08-20
41,admin.,single,secondary,0,224,1,0,cellular,22,8,-1,0,unknown,0,2023-05-12
39,technician,single,secondary,0,1048,1,1,cellular,201,2,-1,0,unknown,0,2023-04-08
53,admin.,divorced,secondary,0,592,1,0,unknown,151,1,-1,0,unknown,0,2023-05-13
45,self-employed,married,secondary,0,396,0,0,cellular,238,1,-1,0,unknown,0,2023-08-28
30,services,single,secondary,0,268,0,0,unknown,86,1,-1,0,unknown,0,2023-07-24
39,services,married,secondary,0,0,1,0,cellular,503,1,-1,0,unknown,0,2023-05-08
30,self-employed,single,secondary,0,5223,0,0,cellular,404,2,-1,0,unknown,0,2023-10-14
32,admin.,divorced,secondary,0,1611,1,1,unknown,93,1,-1,0,unknown,0,2023-05-13
66,retired,married,secondary,0,780,0,0,cellular,388,4,-1,0,unknown,0,2023-02-12
26,blue-collar,married,primary,0,399,1,0,cellular,1288,2,-1,0,unknown,0,2023-07-22
30,services,single,secondary,0,1649,1,0,unknown,206,1,-1,0,unknown,0,2023-05-23
42,services,single,unknown,0,974,0,0,cellular,73,2,-1,0,unknown,0,2023-07-30
44,management,married,tertiary,0,22,1,0,cellular,265,2,-1,0,unknown,0,2023-08-06
38,services,married,secondary,0,507,1,0,cellular,55,1,344,1,failure,0,2023-04-17
31,technician,divorced,secondary,0,10787,1,0,unknown,135,2,-1,0,unknown,0,2023-06-04
34,technician,married,secondary,0,-259,1,0,unknown,124,2,-1,0,unknown,0,2023-05-27
42,blue-collar,married,secondary,0,414,1,0,cellular,400,3,-1,0,unknown,0,2023-04-17
34,admin.,divorced,secondary,0,67,1,0,unknown,90,1,-1,0,unknown,0,2023-05-06
31,blue-collar,single,tertiary,0,328,1,0,cellular,414,1,175,1,failure,0,2023-05-14
30,technician,married,secondary,0,4,1,0,cellular,17,5,-1,0,unknown,0,2023-05-08
31,management,single,tertiary,0,471,0,0,cellular,153,2,-1,0,unknown,0,2023-08-29
47,blue-collar,married,primary,0,3038,1,0,cellular,151,2,-1,0,unknown,0,2023-07-14
52,blue-collar,married,secondary,0,2276,0,0,unknown,83,3,-1,0,unknown,0,2023-06-20
31,blue-collar,married,primary,0,-848,1,0,unknown,559,3,-1,0,unknown,0,2023-05-23
51,admin.,married,secondary,0,2662,0,0,telephone,148,2,-1,0,unknown,0,2023-01-28
48,services,married,secondary,0,2597,1,0,cellular,182,2,355,1,failure,0,2023-05-06
47,blue-collar,married,primary,0,550,1,0,unknown,113,1,-1,0,unknown,0,2023-05-07
55,retired,married,tertiary,0,357,1,0,cellular,878,1,-1,0,unknown,0,2023-04-30
58,entrepreneur,married,primary,0,1153,1,1,telephone,206,6,337,6,failure,0,2023-05-12
74,retired,married,tertiary,0,4912,0,0,telephone,129,3,-1,0,unknown,0,2023-10-21
30,technician,single,secondary,0,194,0,1,cellular,60,3,-1,0,unknown,0,2023-08-27
40,management,married,tertiary,1,0,0,0,cellular,165,5,-1,0,unknown,0,2023-07-28
50,blue-collar,married,primary,0,565,1,1,cellular,36,3,-1,0,unknown,0,2023-08-28
36,management,divorced,tertiary,0,649,0,0,cellular,237,2,91,1,failure,0,2023-07-16
26,admin.,divorced,secondary,0,-45,1,0,unknown,357,2,-1,0,unknown,0,2023-06-04
30,admin.,married,secondary,0,1310,0,0,telephone,3284,1,-1,0,unknown,0,2023-10-27
34,blue-collar,married,secondary,0,2308,1,0,unknown,1062,1,-1,0,unknown,0,2023-05-07
53,unemployed,single,secondary,0,4,0,0,cellular,259,3,-1,0,unknown,0,2023-07-30
42,blue-collar,married,secondary,0,1297,1,0,cellular,697,2,-1,0,unknown,0,2023-04-03
33,management,married,tertiary,0,1808,1,0,unknown,99,4,-1,0,unknown,0,2023-06-04
35,unemployed,married,secondary,0,2080,1,0,telephone,266,3,-1,0,unknown,0,2023-04-14
33,services,married,secondary,0,5034,1,0,unknown,207,3,-1,0,unknown,0,2023-05-08
41,admin.,divorced,secondary,0,322,1,0,unknown,87,4,-1,0,unknown,0,2023-05-06
40,blue-collar,married,secondary,0,679,1,0,cellular,642,2,304,1,failure,0,2023-04-17
32,management,single,tertiary,0,1742,0,0,unknown,231,2,-1,0,unknown,0,2023-06-05
54,management,married,tertiary,0,154,0,0,unknown,155,3,-1,0,unknown,0,2023-05-09
31,unemployed,single,tertiary,0,140,1,0,telephone,11,2,-1,0,unknown,0,2023-05-07
35,services,married,secondary,0,377,0,1,cellular,30,13,-1,0,unknown,0,2023-07-31
47,services,single,secondary,0,3644,0,0,unknown,83,2,-1,0,unknown,0,2023-06-09
48,blue-collar,married,primary,1,-50,1,0,cellular,212,6,-1,0,unknown,0,2023-05-14
50,management,married,tertiary,0,453,0,1,unknown,608,1,-1,0,unknown,0,2023-07-04
33,blue-collar,single,secondary,0,45,0,0,unknown,13,12,-1,0,unknown,0,2023-06-20
40,blue-collar,married,primary,0,46,1,0,unknown,119,1,-1,0,unknown,0,2023-05-06
60,retired,married,secondary,0,2060,0,0,cellular,135,4,95,4,failure,0,2023-06-29
68,retired,married,secondary,0,1316,0,0,telephone,92,5,-1,0,unknown,0,2023-03-04
54,blue-collar,married,unknown,0,-361,1,0,unknown,227,1,-1,0,unknown,0,2023-05-26
30,management,single,tertiary,0,349,0,0,cellular,180,3,-1,0,unknown,0,2023-08-12
42,blue-collar,single,primary,0,-68,1,1,unknown,167,1,-1,0,unknown,0,2023-05-26
57,retired,married,unknown,0,-157,0,0,cellular,31,9,-1,0,unknown,0,2023-08-28
28,management,single,tertiary,0,320,1,0,cellular,239,1,-1,0,unknown,0,2023-04-30
55,management,married,tertiary,0,86,0,0,telephone,64,1,-1,0,unknown,0,2023-06-16
42,blue-collar,married,secondary,0,681,1,0,cellular,203,1,-1,0,unknown,0,2023-11-18
49,housemaid,married,primary,0,0,1,0,cellular,42,3,-1,0,unknown,0,2023-07-25
41,management,divorced,tertiary,0,4567,1,1,cellular,106,1,-1,0,unknown,0,2023-07-16
31,technician,single,secondary,0,40,0,0,cellular,123,2,-1,0,unknown,0,2023-08-07
33,blue-collar,single,secondary,0,706,1,0,cellular,329,1,322,1,failure,0,2023-04-07
55,admin.,married,secondary,0,420,1,0,unknown,41,3,-1,0,unknown,0,2023-05-30
34,technician,single,tertiary,0,0,1,0,cellular,158,2,-1,0,unknown,0,2023-04-17
38,entrepreneur,married,secondary,0,65,0,0,cellular,173,1,-1,0,unknown,0,2023-02-05
46,blue-collar,married,secondary,0,-27,1,0,cellular,254,1,-1,0,unknown,0,2023-05-11
49,services,single,primary,0,114,1,0,unknown,99,2,-1,0,unknown,0,2023-05-07
44,technician,single,tertiary,0,678,0,0,cellular,111,1,124,2,other,0,2023-02-03
57,technician,divorced,secondary,0,3105,1,0,unknown,173,11,-1,0,unknown,0,2023-05-14
44,housemaid,married,secondary,0,281,1,0,unknown,604,1,-1,0,unknown,0,2023-05-08
42,self-employed,married,tertiary,0,1932,1,0,unknown,192,32,-1,0,unknown,0,2023-05-16
37,management,divorced,tertiary,0,481,1,0,cellular,97,6,-1,0,unknown,0,2023-08-19
42,blue-collar,single,primary,0,156,1,0,telephone,7,4,371,5,failure,0,2023-05-15
33,blue-collar,married,secondary,0,0,1,1,cellular,16,43,-1,0,unknown,0,2023-07-31
